plan_id,profile_id,content,steering_condition,repetition,model_key,target_O,target_N
qwen3-32b__syn_0064__turning_point__liwc_only__r0,syn_0064,turning_point,liwc_only,0,qwen3-32b,61.0,95.0
qwen3-32b__syn_0064__turning_point__persona_liwc__r0,syn_0064,turning_point,persona_liwc,0,qwen3-32b,61.0,95.0
qwen3-32b__syn_0064__turning_point__lex_fewshot__r0,syn_0064,turning_point,lex_fewshot,0,qwen3-32b,61.0,95.0
gpt-4o-mini__syn_0064__memorable_journey__persona_only__r0,syn_0064,memorable_journey,persona_only,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__memorable_journey__liwc_only__r0,syn_0064,memorable_journey,liwc_only,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__memorable_journey__persona_liwc__r0,syn_0064,memorable_journey,persona_liwc,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__memorable_journey__lex_fewshot__r0,syn_0064,memorable_journey,lex_fewshot,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__difficult_decision__persona_only__r0,syn_0064,difficult_decision,persona_only,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__difficult_decision__liwc_only__r0,syn_0064,difficult_decision,liwc_only,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__difficult_decision__persona_liwc__r0,syn_0064,difficult_decision,persona_liwc,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__difficult_decision__lex_fewshot__r0,syn_0064,difficult_decision,lex_fewshot,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__daily_life_change__persona_only__r0,syn_0064,daily_life_change,persona_only,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__daily_life_change__liwc_only__r0,syn_0064,daily_life_change,liwc_only,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__daily_life_change__persona_liwc__r0,syn_0064,daily_life_change,persona_liwc,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__daily_life_change__lex_fewshot__r0,syn_0064,daily_life_change,lex_fewshot,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__meaningful_relationship__persona_only__r0,syn_0064,meaningful_relationship,persona_only,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__meaningful_relationship__liwc_only__r0,syn_0064,meaningful_relationship,liwc_only,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__meaningful_relationship__persona_liwc__r0,syn_0064,meaningful_relationship,persona_liwc,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__meaningful_relationship__lex_fewshot__r0,syn_0064,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__childhood_memory__persona_only__r0,syn_0064,childhood_memory,persona_only,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__childhood_memory__liwc_only__r0,syn_0064,childhood_memory,liwc_only,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__childhood_memory__persona_liwc__r0,syn_0064,childhood_memory,persona_liwc,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__childhood_memory__lex_fewshot__r0,syn_0064,childhood_memory,lex_fewshot,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__turning_point__persona_only__r0,syn_0064,turning_point,persona_only,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__turning_point__liwc_only__r0,syn_0064,turning_point,liwc_only,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__turning_point__persona_liwc__r0,syn_0064,turning_point,persona_liwc,0,gpt-4o-mini,61.0,95.0
gpt-4o-mini__syn_0064__turning_point__lex_fewshot__r0,syn_0064,turning_point,lex_fewshot,0,gpt-4o-mini,61.0,95.0
deepseek-v3__syn_0065__memorable_journey__persona_only__r0,syn_0065,memorable_journey,persona_only,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__memorable_journey__liwc_only__r0,syn_0065,memorable_journey,liwc_only,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__memorable_journey__persona_liwc__r0,syn_0065,memorable_journey,persona_liwc,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__memorable_journey__lex_fewshot__r0,syn_0065,memorable_journey,lex_fewshot,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__difficult_decision__persona_only__r0,syn_0065,difficult_decision,persona_only,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__difficult_decision__liwc_only__r0,syn_0065,difficult_decision,liwc_only,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__difficult_decision__persona_liwc__r0,syn_0065,difficult_decision,persona_liwc,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__difficult_decision__lex_fewshot__r0,syn_0065,difficult_decision,lex_fewshot,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__daily_life_change__persona_only__r0,syn_0065,daily_life_change,persona_only,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__daily_life_change__liwc_only__r0,syn_0065,daily_life_change,liwc_only,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__daily_life_change__persona_liwc__r0,syn_0065,daily_life_change,persona_liwc,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__daily_life_change__lex_fewshot__r0,syn_0065,daily_life_change,lex_fewshot,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__meaningful_relationship__persona_only__r0,syn_0065,meaningful_relationship,persona_only,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__meaningful_relationship__liwc_only__r0,syn_0065,meaningful_relationship,liwc_only,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__meaningful_relationship__persona_liwc__r0,syn_0065,meaningful_relationship,persona_liwc,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__meaningful_relationship__lex_fewshot__r0,syn_0065,meaningful_relationship,lex_fewshot,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__childhood_memory__persona_only__r0,syn_0065,childhood_memory,persona_only,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__childhood_memory__liwc_only__r0,syn_0065,childhood_memory,liwc_only,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__childhood_memory__persona_liwc__r0,syn_0065,childhood_memory,persona_liwc,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__childhood_memory__lex_fewshot__r0,syn_0065,childhood_memory,lex_fewshot,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__turning_point__persona_only__r0,syn_0065,turning_point,persona_only,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__turning_point__liwc_only__r0,syn_0065,turning_point,liwc_only,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__turning_point__persona_liwc__r0,syn_0065,turning_point,persona_liwc,0,deepseek-v3,54.0,18.59756575888667
deepseek-v3__syn_0065__turning_point__lex_fewshot__r0,syn_0065,turning_point,lex_fewshot,0,deepseek-v3,54.0,18.59756575888667
qwen3-32b__syn_0065__memorable_journey__persona_only__r0,syn_0065,memorable_journey,persona_only,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__memorable_journey__liwc_only__r0,syn_0065,memorable_journey,liwc_only,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__memorable_journey__persona_liwc__r0,syn_0065,memorable_journey,persona_liwc,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__memorable_journey__lex_fewshot__r0,syn_0065,memorable_journey,lex_fewshot,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__difficult_decision__persona_only__r0,syn_0065,difficult_decision,persona_only,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__difficult_decision__liwc_only__r0,syn_0065,difficult_decision,liwc_only,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__difficult_decision__persona_liwc__r0,syn_0065,difficult_decision,persona_liwc,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__difficult_decision__lex_fewshot__r0,syn_0065,difficult_decision,lex_fewshot,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__daily_life_change__persona_only__r0,syn_0065,daily_life_change,persona_only,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__daily_life_change__liwc_only__r0,syn_0065,daily_life_change,liwc_only,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__daily_life_change__persona_liwc__r0,syn_0065,daily_life_change,persona_liwc,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__daily_life_change__lex_fewshot__r0,syn_0065,daily_life_change,lex_fewshot,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__meaningful_relationship__persona_only__r0,syn_0065,meaningful_relationship,persona_only,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__meaningful_relationship__liwc_only__r0,syn_0065,meaningful_relationship,liwc_only,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__meaningful_relationship__persona_liwc__r0,syn_0065,meaningful_relationship,persona_liwc,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__meaningful_relationship__lex_fewshot__r0,syn_0065,meaningful_relationship,lex_fewshot,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__childhood_memory__persona_only__r0,syn_0065,childhood_memory,persona_only,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__childhood_memory__liwc_only__r0,syn_0065,childhood_memory,liwc_only,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__childhood_memory__persona_liwc__r0,syn_0065,childhood_memory,persona_liwc,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__childhood_memory__lex_fewshot__r0,syn_0065,childhood_memory,lex_fewshot,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__turning_point__persona_only__r0,syn_0065,turning_point,persona_only,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__turning_point__liwc_only__r0,syn_0065,turning_point,liwc_only,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__turning_point__persona_liwc__r0,syn_0065,turning_point,persona_liwc,0,qwen3-32b,54.0,18.59756575888667
qwen3-32b__syn_0065__turning_point__lex_fewshot__r0,syn_0065,turning_point,lex_fewshot,0,qwen3-32b,54.0,18.59756575888667
gpt-4o-mini__syn_0065__memorable_journey__persona_only__r0,syn_0065,memorable_journey,persona_only,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__memorable_journey__liwc_only__r0,syn_0065,memorable_journey,liwc_only,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__memorable_journey__persona_liwc__r0,syn_0065,memorable_journey,persona_liwc,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__memorable_journey__lex_fewshot__r0,syn_0065,memorable_journey,lex_fewshot,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__difficult_decision__persona_only__r0,syn_0065,difficult_decision,persona_only,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__difficult_decision__liwc_only__r0,syn_0065,difficult_decision,liwc_only,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__difficult_decision__persona_liwc__r0,syn_0065,difficult_decision,persona_liwc,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__difficult_decision__lex_fewshot__r0,syn_0065,difficult_decision,lex_fewshot,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__daily_life_change__persona_only__r0,syn_0065,daily_life_change,persona_only,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__daily_life_change__liwc_only__r0,syn_0065,daily_life_change,liwc_only,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__daily_life_change__persona_liwc__r0,syn_0065,daily_life_change,persona_liwc,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__daily_life_change__lex_fewshot__r0,syn_0065,daily_life_change,lex_fewshot,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__meaningful_relationship__persona_only__r0,syn_0065,meaningful_relationship,persona_only,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__meaningful_relationship__liwc_only__r0,syn_0065,meaningful_relationship,liwc_only,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__meaningful_relationship__persona_liwc__r0,syn_0065,meaningful_relationship,persona_liwc,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__meaningful_relationship__lex_fewshot__r0,syn_0065,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__childhood_memory__persona_only__r0,syn_0065,childhood_memory,persona_only,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__childhood_memory__liwc_only__r0,syn_0065,childhood_memory,liwc_only,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__childhood_memory__persona_liwc__r0,syn_0065,childhood_memory,persona_liwc,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__childhood_memory__lex_fewshot__r0,syn_0065,childhood_memory,lex_fewshot,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__turning_point__persona_only__r0,syn_0065,turning_point,persona_only,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__turning_point__liwc_only__r0,syn_0065,turning_point,liwc_only,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__turning_point__persona_liwc__r0,syn_0065,turning_point,persona_liwc,0,gpt-4o-mini,54.0,18.59756575888667
gpt-4o-mini__syn_0065__turning_point__lex_fewshot__r0,syn_0065,turning_point,lex_fewshot,0,gpt-4o-mini,54.0,18.59756575888667
deepseek-v3__syn_0066__memorable_journey__persona_only__r0,syn_0066,memorable_journey,persona_only,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__memorable_journey__liwc_only__r0,syn_0066,memorable_journey,liwc_only,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__memorable_journey__persona_liwc__r0,syn_0066,memorable_journey,persona_liwc,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__memorable_journey__lex_fewshot__r0,syn_0066,memorable_journey,lex_fewshot,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__difficult_decision__persona_only__r0,syn_0066,difficult_decision,persona_only,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__difficult_decision__liwc_only__r0,syn_0066,difficult_decision,liwc_only,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__difficult_decision__persona_liwc__r0,syn_0066,difficult_decision,persona_liwc,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__difficult_decision__lex_fewshot__r0,syn_0066,difficult_decision,lex_fewshot,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__daily_life_change__persona_only__r0,syn_0066,daily_life_change,persona_only,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__daily_life_change__liwc_only__r0,syn_0066,daily_life_change,liwc_only,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__daily_life_change__persona_liwc__r0,syn_0066,daily_life_change,persona_liwc,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__daily_life_change__lex_fewshot__r0,syn_0066,daily_life_change,lex_fewshot,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__meaningful_relationship__persona_only__r0,syn_0066,meaningful_relationship,persona_only,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__meaningful_relationship__liwc_only__r0,syn_0066,meaningful_relationship,liwc_only,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__meaningful_relationship__persona_liwc__r0,syn_0066,meaningful_relationship,persona_liwc,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__meaningful_relationship__lex_fewshot__r0,syn_0066,meaningful_relationship,lex_fewshot,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__childhood_memory__persona_only__r0,syn_0066,childhood_memory,persona_only,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__childhood_memory__liwc_only__r0,syn_0066,childhood_memory,liwc_only,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__childhood_memory__persona_liwc__r0,syn_0066,childhood_memory,persona_liwc,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__childhood_memory__lex_fewshot__r0,syn_0066,childhood_memory,lex_fewshot,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__turning_point__persona_only__r0,syn_0066,turning_point,persona_only,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__turning_point__liwc_only__r0,syn_0066,turning_point,liwc_only,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__turning_point__persona_liwc__r0,syn_0066,turning_point,persona_liwc,0,deepseek-v3,3.0,40.0
deepseek-v3__syn_0066__turning_point__lex_fewshot__r0,syn_0066,turning_point,lex_fewshot,0,deepseek-v3,3.0,40.0
qwen3-32b__syn_0066__memorable_journey__persona_only__r0,syn_0066,memorable_journey,persona_only,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__memorable_journey__liwc_only__r0,syn_0066,memorable_journey,liwc_only,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__memorable_journey__persona_liwc__r0,syn_0066,memorable_journey,persona_liwc,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__memorable_journey__lex_fewshot__r0,syn_0066,memorable_journey,lex_fewshot,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__difficult_decision__persona_only__r0,syn_0066,difficult_decision,persona_only,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__difficult_decision__liwc_only__r0,syn_0066,difficult_decision,liwc_only,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__difficult_decision__persona_liwc__r0,syn_0066,difficult_decision,persona_liwc,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__difficult_decision__lex_fewshot__r0,syn_0066,difficult_decision,lex_fewshot,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__daily_life_change__persona_only__r0,syn_0066,daily_life_change,persona_only,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__daily_life_change__liwc_only__r0,syn_0066,daily_life_change,liwc_only,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__daily_life_change__persona_liwc__r0,syn_0066,daily_life_change,persona_liwc,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__daily_life_change__lex_fewshot__r0,syn_0066,daily_life_change,lex_fewshot,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__meaningful_relationship__persona_only__r0,syn_0066,meaningful_relationship,persona_only,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__meaningful_relationship__liwc_only__r0,syn_0066,meaningful_relationship,liwc_only,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__meaningful_relationship__persona_liwc__r0,syn_0066,meaningful_relationship,persona_liwc,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__meaningful_relationship__lex_fewshot__r0,syn_0066,meaningful_relationship,lex_fewshot,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__childhood_memory__persona_only__r0,syn_0066,childhood_memory,persona_only,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__childhood_memory__liwc_only__r0,syn_0066,childhood_memory,liwc_only,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__childhood_memory__persona_liwc__r0,syn_0066,childhood_memory,persona_liwc,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__childhood_memory__lex_fewshot__r0,syn_0066,childhood_memory,lex_fewshot,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__turning_point__persona_only__r0,syn_0066,turning_point,persona_only,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__turning_point__liwc_only__r0,syn_0066,turning_point,liwc_only,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__turning_point__persona_liwc__r0,syn_0066,turning_point,persona_liwc,0,qwen3-32b,3.0,40.0
qwen3-32b__syn_0066__turning_point__lex_fewshot__r0,syn_0066,turning_point,lex_fewshot,0,qwen3-32b,3.0,40.0
gpt-4o-mini__syn_0066__memorable_journey__persona_only__r0,syn_0066,memorable_journey,persona_only,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__memorable_journey__liwc_only__r0,syn_0066,memorable_journey,liwc_only,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__memorable_journey__persona_liwc__r0,syn_0066,memorable_journey,persona_liwc,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__memorable_journey__lex_fewshot__r0,syn_0066,memorable_journey,lex_fewshot,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__difficult_decision__persona_only__r0,syn_0066,difficult_decision,persona_only,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__difficult_decision__liwc_only__r0,syn_0066,difficult_decision,liwc_only,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__difficult_decision__persona_liwc__r0,syn_0066,difficult_decision,persona_liwc,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__difficult_decision__lex_fewshot__r0,syn_0066,difficult_decision,lex_fewshot,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__daily_life_change__persona_only__r0,syn_0066,daily_life_change,persona_only,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__daily_life_change__liwc_only__r0,syn_0066,daily_life_change,liwc_only,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__daily_life_change__persona_liwc__r0,syn_0066,daily_life_change,persona_liwc,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__daily_life_change__lex_fewshot__r0,syn_0066,daily_life_change,lex_fewshot,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__meaningful_relationship__persona_only__r0,syn_0066,meaningful_relationship,persona_only,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__meaningful_relationship__liwc_only__r0,syn_0066,meaningful_relationship,liwc_only,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__meaningful_relationship__persona_liwc__r0,syn_0066,meaningful_relationship,persona_liwc,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__meaningful_relationship__lex_fewshot__r0,syn_0066,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__childhood_memory__persona_only__r0,syn_0066,childhood_memory,persona_only,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__childhood_memory__liwc_only__r0,syn_0066,childhood_memory,liwc_only,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__childhood_memory__persona_liwc__r0,syn_0066,childhood_memory,persona_liwc,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__childhood_memory__lex_fewshot__r0,syn_0066,childhood_memory,lex_fewshot,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__turning_point__persona_only__r0,syn_0066,turning_point,persona_only,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__turning_point__liwc_only__r0,syn_0066,turning_point,liwc_only,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__turning_point__persona_liwc__r0,syn_0066,turning_point,persona_liwc,0,gpt-4o-mini,3.0,40.0
gpt-4o-mini__syn_0066__turning_point__lex_fewshot__r0,syn_0066,turning_point,lex_fewshot,0,gpt-4o-mini,3.0,40.0
deepseek-v3__syn_0067__memorable_journey__persona_only__r0,syn_0067,memorable_journey,persona_only,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__memorable_journey__liwc_only__r0,syn_0067,memorable_journey,liwc_only,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__memorable_journey__persona_liwc__r0,syn_0067,memorable_journey,persona_liwc,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__memorable_journey__lex_fewshot__r0,syn_0067,memorable_journey,lex_fewshot,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__difficult_decision__persona_only__r0,syn_0067,difficult_decision,persona_only,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__difficult_decision__liwc_only__r0,syn_0067,difficult_decision,liwc_only,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__difficult_decision__persona_liwc__r0,syn_0067,difficult_decision,persona_liwc,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__difficult_decision__lex_fewshot__r0,syn_0067,difficult_decision,lex_fewshot,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__daily_life_change__persona_only__r0,syn_0067,daily_life_change,persona_only,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__daily_life_change__liwc_only__r0,syn_0067,daily_life_change,liwc_only,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__daily_life_change__persona_liwc__r0,syn_0067,daily_life_change,persona_liwc,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__daily_life_change__lex_fewshot__r0,syn_0067,daily_life_change,lex_fewshot,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__meaningful_relationship__persona_only__r0,syn_0067,meaningful_relationship,persona_only,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__meaningful_relationship__liwc_only__r0,syn_0067,meaningful_relationship,liwc_only,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__meaningful_relationship__persona_liwc__r0,syn_0067,meaningful_relationship,persona_liwc,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__meaningful_relationship__lex_fewshot__r0,syn_0067,meaningful_relationship,lex_fewshot,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__childhood_memory__persona_only__r0,syn_0067,childhood_memory,persona_only,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__childhood_memory__liwc_only__r0,syn_0067,childhood_memory,liwc_only,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__childhood_memory__persona_liwc__r0,syn_0067,childhood_memory,persona_liwc,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__childhood_memory__lex_fewshot__r0,syn_0067,childhood_memory,lex_fewshot,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__turning_point__persona_only__r0,syn_0067,turning_point,persona_only,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__turning_point__liwc_only__r0,syn_0067,turning_point,liwc_only,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__turning_point__persona_liwc__r0,syn_0067,turning_point,persona_liwc,0,deepseek-v3,88.0,55.0
deepseek-v3__syn_0067__turning_point__lex_fewshot__r0,syn_0067,turning_point,lex_fewshot,0,deepseek-v3,88.0,55.0
qwen3-32b__syn_0067__memorable_journey__persona_only__r0,syn_0067,memorable_journey,persona_only,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__memorable_journey__liwc_only__r0,syn_0067,memorable_journey,liwc_only,0,qwen3-32b,88.0,55.0
